ComparisonID,Study1,Study2,AvgOddsRatio,ComparisonType
70625336 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0310202295644038,"Random patient, different studies"
70625336 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0384049396300954,"Random patient, different studies"
70625336 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.005276491504277,"Random patient, different studies"
70625336 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0583372447640287,"Random patient, different studies"
70625336 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0078496852286531,"Random patient, different studies"
70625336 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0028750805284576,"Random patient, different studies"
70625336 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,0.9766459660421366,"Random patient, different studies"
70625336 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0256977066741915,"Random patient, different studies"
70625336 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,0.993271719581759,"Random patient, different studies"
70625336 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.049571968946066,"Random patient, different studies"
70625336 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.088609374698781,"Random patient, different studies"
70625336 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1327062372621957,"Random patient, different studies"
70625336 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0138548234827434,"Random patient, different studies"
70625336 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0214061657751297,"Random patient, different studies"
70625336 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0583372447640287,"Random patient, different studies"
70625336 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0920516804787443,"Random patient, different studies"
70625336 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.067793397301118,"Random patient, different studies"
70625336 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0844792251732065,"Random patient, different studies"
70625336 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0512904111407368,"Random patient, different studies"
70625336 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0396073058950237,"Random patient, different studies"
70625336 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0040757574748311,"Random patient, different studies"
70625336 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,0.9963581158718946,"Random patient, different studies"
70625336 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0219211122068903,"Random patient, different studies"
70625336 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0116241769182244,"Random patient, different studies"
70625336 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0435583404724635,"Random patient, different studies"
70625336 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.059368653350835,"Random patient, different studies"
70625336 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0526652489496735,"Random patient, different studies"
70625336 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0141980173588174,"Random patient, different studies"
70625336 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0270711536781603,"Random patient, different studies"
70625336 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0426993674004448,"Random patient, different studies"
70625336 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0191748524838602,"Random patient, different studies"
70625336 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0488846247537214,"Random patient, different studies"
70625336 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.090158354412673,"Random patient, different studies"
70625336 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0138548234827434,"Random patient, different studies"
70625336 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0102515692309058,"Random patient, different studies"
70625336 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0306768071692705,"Random patient, different studies"
70625336 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.037202630535549,"Random patient, different studies"
70625336 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0516341135883236,"Random patient, different studies"
70625336 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0073350255119222,"Random patient, different studies"
70816595 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1706633200543293,"Random patient, different studies"
70816595 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1423626561900724,"Random patient, different studies"
70816595 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0800056564545129,"Random patient, different studies"
70816595 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0641824493413132,"Random patient, different studies"
70816595 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1090979845851956,"Random patient, different studies"
70816595 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0815541100434798,"Random patient, different studies"
70816595 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.092223808047198,"Random patient, different studies"
70816595 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.163239972493474,"Random patient, different studies"
70816595 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.165484011548427,"Random patient, different studies"
70816595 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,0.9744186043760927,"Random patient, different studies"
70816595 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0894699072903617,"Random patient, different studies"
70816595 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.155301118544163,"Random patient, different studies"
70816595 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1047922800449954,"Random patient, different studies"
70816595 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1221918190215665,"Random patient, different studies"
70816595 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1456397762567465,"Random patient, different studies"
70816595 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0214061657751297,"Random patient, different studies"
70816595 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1130598788275787,"Random patient, different studies"
70816595 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1301203204421477,"Random patient, different studies"
70816595 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1184008030702999,"Random patient, different studies"
70816595 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.135119997470146,"Random patient, different studies"
70816595 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1249492775389427,"Random patient, different studies"
70816595 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0972160163174944,"Random patient, different studies"
70816595 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0681373239756886,"Random patient, different studies"
70816595 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0731247859378217,"Random patient, different studies"
70816595 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.047681817357308,"Random patient, different studies"
70816595 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.082070282281179,"Random patient, different studies"
70816595 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0250110111584803,"Random patient, different studies"
70816595 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1030702030200934,"Random patient, different studies"
70816595 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.059368653350835,"Random patient, different studies"
70816595 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0392637668425821,"Random patient, different studies"
70816595 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,0.9571204139059553,"Random patient, different studies"
70816595 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0028750805284576,"Random patient, different studies"
70816595 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0531808323912473,"Random patient, different studies"
70816595 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.077769168421849,"Random patient, different studies"
70816595 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0937730087935442,"Random patient, different studies"
70816595 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1268452041962773,"Random patient, different studies"
70816595 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0102515692309058,"Random patient, different studies"
70816595 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1130598788275787,"Random patient, different studies"
70816595 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0530089700765581,"Random patient, different studies"
70816595 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0806938463601938,"Random patient, different studies"
70816595 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1075478466881974,"Random patient, different studies"
70816595 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.116677801350912,"Random patient, different studies"
77891596 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.139430854808081,"Random patient, different studies"
77891596 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0989376955445331,"Random patient, different studies"
77891596 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0707169229964157,"Random patient, different studies"
77891596 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0686532227497147,"Random patient, different studies"
77891596 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0944615728682678,"Random patient, different studies"
77891596 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0284446753159935,"Random patient, different studies"
77891596 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0851675366587235,"Random patient, different studies"
77891596 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.109786965192023,"Random patient, different studies"
77891596 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1170223923280374,"Random patient, different studies"
77891596 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0131684497161422,"Random patient, different studies"
77891596 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.053868293325189,"Random patient, different studies"
77891596 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.077941198949853,"Random patient, different studies"
77891596 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1039312269057218,"Random patient, different studies"
77891596 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1116817584246546,"Random patient, different studies"
77891596 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.116850096254066,"Random patient, different studies"
77891596 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0583372447640287,"Random patient, different studies"
77891596 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0530089700765581,"Random patient, different studies"
77891596 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.101003865042766,"Random patient, different studies"
77891596 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0665896907401102,"Random patient, different studies"
77891596 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.12408753954494,"Random patient, different studies"
77891596 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0645263269521696,"Random patient, different studies"
77891596 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0734687850541775,"Random patient, different studies"
77891596 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0968716945099357,"Random patient, different studies"
77891596 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1092702279812585,"Random patient, different studies"
77891596 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0786293327499143,"Random patient, different studies"
77891596 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0624631313704618,"Random patient, different studies"
77891596 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1046200670767954,"Random patient, different studies"
77891596 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1423626561900724,"Random patient, different studies"
77891596 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.110475964526052,"Random patient, different studies"
77891596 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0536964263404078,"Random patient, different studies"
77891596 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,0.9982444326821283,"Random patient, different studies"
77891596 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0471663459816714,"Random patient, different studies"
77891596 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0478536434836232,"Random patient, different studies"
77891596 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1061700259182077,"Random patient, different studies"
77891596 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1456397762567465,"Random patient, different studies"
77891596 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.150469987755071,"Random patient, different studies"
77891596 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0306768071692705,"Random patient, different studies"
77891596 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1301203204421477,"Random patient, different studies"
77891596 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.101003865042766,"Random patient, different studies"
77891596 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1068589269408189,"Random patient, different studies"
77891596 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1266728413709248,"Random patient, different studies"
77891596 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1233981702312705,"Random patient, different studies"
86934089 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1584073310134273,"Random patient, different studies"
86934089 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1066866999297416,"Random patient, different studies"
86934089 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.101003865042766,"Random patient, different studies"
86934089 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1018648187242086,"Random patient, different studies"
86934089 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1418452548618503,"Random patient, different studies"
86934089 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0738127888447864,"Random patient, different studies"
86934089 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.102381404973464,"Random patient, different studies"
86934089 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1359821103449141,"Random patient, different studies"
86934089 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1297755514490848,"Random patient, different studies"
86934089 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0354851452818163,"Random patient, different studies"
86934089 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0911910601792256,"Random patient, different studies"
86934089 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1358096854263733,"Random patient, different studies"
86934089 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.13805130077127,"Random patient, different studies"
86934089 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1201239218794616,"Random patient, different studies"
86934089 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0951501556574523,"Random patient, different studies"
86934089 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0920516804787443,"Random patient, different studies"
86934089 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.0806938463601938,"Random patient, different studies"
86934089 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1068589269408189,"Random patient, different studies"
86934089 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.116677801350912,"Random patient, different studies"
86934089 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.111854019378006,"Random patient, different studies"
86934089 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.111337240029588,"Random patient, different studies"
86934089 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0825864650399688,"Random patient, different studies"
86934089 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.081382054968892,"Random patient, different studies"
86934089 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0452763741433693,"Random patient, different studies"
86934089 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0801777021775565,"Random patient, different studies"
86934089 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.054727645762454,"Random patient, different studies"
86934089 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0238093388984595,"Random patient, different studies"
86934089 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1099592132698326,"Random patient, different studies"
86934089 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1028980017533068,"Random patient, different studies"
86934089 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0397790771714475,"Random patient, different studies"
86934089 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0011599267635278,"Random patient, different studies"
86934089 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.047338168606341,"Random patient, different studies"
86934089 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0561026703772214,"Random patient, different studies"
86934089 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.077425110872192,"Random patient, different studies"
86934089 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1111649825878553,"Random patient, different studies"
86934089 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1333958596019948,"Random patient, different studies"
86934089 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.037202630535549,"Random patient, different studies"
86934089 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1184008030702999,"Random patient, different studies"
86934089 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0665896907401102,"Random patient, different studies"
86934089 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.116677801350912,"Random patient, different studies"
86934089 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.1363269636974396,"Random patient, different studies"
86934089 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2023,1.0899862408779721,"Random patient, different studies"
90780976 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1402931141704986,"Random patient, different studies"
90780976 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2024,1.1187454174646636,"Random patient, different studies"
